crop_path,video,frame,tag_idx,bead_idx,sam3_score
data\bead_crops\from_video_unlabeled\C0025_frame001525_tag4_bead4.jpg,C0025.MP4,1525,4,4,0.918
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag0_bead0.jpg,C0025.MP4,1550,0,0,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag0_bead1.jpg,C0025.MP4,1550,0,1,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag0_bead2.jpg,C0025.MP4,1550,0,2,0.9062
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag0_bead3.jpg,C0025.MP4,1550,0,3,0.9062
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag0_bead4.jpg,C0025.MP4,1550,0,4,0.8242
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag1_bead0.jpg,C0025.MP4,1550,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag1_bead1.jpg,C0025.MP4,1550,1,1,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag1_bead2.jpg,C0025.MP4,1550,1,2,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag1_bead3.jpg,C0025.MP4,1550,1,3,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag1_bead4.jpg,C0025.MP4,1550,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag2_bead0.jpg,C0025.MP4,1550,2,0,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag2_bead1.jpg,C0025.MP4,1550,2,1,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag2_bead2.jpg,C0025.MP4,1550,2,2,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag2_bead3.jpg,C0025.MP4,1550,2,3,0.9297
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag2_bead4.jpg,C0025.MP4,1550,2,4,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag3_bead0.jpg,C0025.MP4,1550,3,0,0.5469
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag3_bead1.jpg,C0025.MP4,1550,3,1,0.5273
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag3_bead2.jpg,C0025.MP4,1550,3,2,0.5234
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag3_bead3.jpg,C0025.MP4,1550,3,3,0.5156
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag4_bead0.jpg,C0025.MP4,1550,4,0,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag4_bead1.jpg,C0025.MP4,1550,4,1,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag4_bead2.jpg,C0025.MP4,1550,4,2,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag4_bead3.jpg,C0025.MP4,1550,4,3,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001550_tag4_bead4.jpg,C0025.MP4,1550,4,4,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag0_bead0.jpg,C0025.MP4,1575,0,0,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag0_bead1.jpg,C0025.MP4,1575,0,1,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag0_bead2.jpg,C0025.MP4,1575,0,2,0.8906
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag0_bead3.jpg,C0025.MP4,1575,0,3,0.8906
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag0_bead4.jpg,C0025.MP4,1575,0,4,0.7812
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag1_bead0.jpg,C0025.MP4,1575,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag1_bead1.jpg,C0025.MP4,1575,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag1_bead2.jpg,C0025.MP4,1575,1,2,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag1_bead3.jpg,C0025.MP4,1575,1,3,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag1_bead4.jpg,C0025.MP4,1575,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag2_bead0.jpg,C0025.MP4,1575,2,0,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag2_bead1.jpg,C0025.MP4,1575,2,1,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag2_bead2.jpg,C0025.MP4,1575,2,2,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag2_bead3.jpg,C0025.MP4,1575,2,3,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag2_bead4.jpg,C0025.MP4,1575,2,4,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag4_bead0.jpg,C0025.MP4,1575,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag4_bead1.jpg,C0025.MP4,1575,4,1,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag4_bead2.jpg,C0025.MP4,1575,4,2,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag4_bead3.jpg,C0025.MP4,1575,4,3,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001575_tag4_bead4.jpg,C0025.MP4,1575,4,4,0.9375
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag0_bead0.jpg,C0025.MP4,1600,0,0,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag0_bead1.jpg,C0025.MP4,1600,0,1,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag0_bead2.jpg,C0025.MP4,1600,0,2,0.9062
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag0_bead3.jpg,C0025.MP4,1600,0,3,0.9062
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag0_bead4.jpg,C0025.MP4,1600,0,4,0.8164
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag1_bead0.jpg,C0025.MP4,1600,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag1_bead1.jpg,C0025.MP4,1600,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag1_bead2.jpg,C0025.MP4,1600,1,2,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag1_bead3.jpg,C0025.MP4,1600,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag1_bead4.jpg,C0025.MP4,1600,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag2_bead0.jpg,C0025.MP4,1600,2,0,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag2_bead1.jpg,C0025.MP4,1600,2,1,0.9375
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag2_bead2.jpg,C0025.MP4,1600,2,2,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag2_bead3.jpg,C0025.MP4,1600,2,3,0.9219
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag2_bead4.jpg,C0025.MP4,1600,2,4,0.9102
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag3_bead0.jpg,C0025.MP4,1600,3,0,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag3_bead1.jpg,C0025.MP4,1600,3,1,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag3_bead2.jpg,C0025.MP4,1600,3,2,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag3_bead3.jpg,C0025.MP4,1600,3,3,0.9219
data\bead_crops\from_video_unlabeled\C0025_frame001600_tag3_bead4.jpg,C0025.MP4,1600,3,4,0.9141
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag0_bead0.jpg,C0025.MP4,1625,0,0,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag0_bead1.jpg,C0025.MP4,1625,0,1,0.9375
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag0_bead2.jpg,C0025.MP4,1625,0,2,0.8984
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag0_bead3.jpg,C0025.MP4,1625,0,3,0.8945
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag0_bead4.jpg,C0025.MP4,1625,0,4,0.7812
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag1_bead0.jpg,C0025.MP4,1625,1,0,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag1_bead1.jpg,C0025.MP4,1625,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag1_bead2.jpg,C0025.MP4,1625,1,2,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag1_bead3.jpg,C0025.MP4,1625,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag1_bead4.jpg,C0025.MP4,1625,1,4,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag2_bead0.jpg,C0025.MP4,1625,2,0,0.9219
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag2_bead1.jpg,C0025.MP4,1625,2,1,0.9141
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag2_bead2.jpg,C0025.MP4,1625,2,2,0.9102
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag2_bead3.jpg,C0025.MP4,1625,2,3,0.8984
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag2_bead4.jpg,C0025.MP4,1625,2,4,0.8945
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag3_bead0.jpg,C0025.MP4,1625,3,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag3_bead1.jpg,C0025.MP4,1625,3,1,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag3_bead2.jpg,C0025.MP4,1625,3,2,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag3_bead3.jpg,C0025.MP4,1625,3,3,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001625_tag3_bead4.jpg,C0025.MP4,1625,3,4,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag0_bead0.jpg,C0025.MP4,1650,0,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag0_bead1.jpg,C0025.MP4,1650,0,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag0_bead2.jpg,C0025.MP4,1650,0,2,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag0_bead3.jpg,C0025.MP4,1650,0,3,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag0_bead4.jpg,C0025.MP4,1650,0,4,0.8633
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag2_bead0.jpg,C0025.MP4,1650,2,0,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag2_bead1.jpg,C0025.MP4,1650,2,1,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag2_bead2.jpg,C0025.MP4,1650,2,2,0.9375
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag2_bead3.jpg,C0025.MP4,1650,2,3,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag2_bead4.jpg,C0025.MP4,1650,2,4,0.9219
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag3_bead0.jpg,C0025.MP4,1650,3,0,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag3_bead1.jpg,C0025.MP4,1650,3,1,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag3_bead2.jpg,C0025.MP4,1650,3,2,0.9375
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag3_bead3.jpg,C0025.MP4,1650,3,3,0.9219
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag3_bead4.jpg,C0025.MP4,1650,3,4,0.9102
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag4_bead0.jpg,C0025.MP4,1650,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag4_bead1.jpg,C0025.MP4,1650,4,1,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag4_bead2.jpg,C0025.MP4,1650,4,2,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag4_bead3.jpg,C0025.MP4,1650,4,3,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001650_tag4_bead4.jpg,C0025.MP4,1650,4,4,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag0_bead0.jpg,C0025.MP4,1675,0,0,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag0_bead1.jpg,C0025.MP4,1675,0,1,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag0_bead2.jpg,C0025.MP4,1675,0,2,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag0_bead3.jpg,C0025.MP4,1675,0,3,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag0_bead4.jpg,C0025.MP4,1675,0,4,0.8672
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag1_bead0.jpg,C0025.MP4,1675,1,0,0.9727
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag1_bead1.jpg,C0025.MP4,1675,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag1_bead2.jpg,C0025.MP4,1675,1,2,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag1_bead3.jpg,C0025.MP4,1675,1,3,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag1_bead4.jpg,C0025.MP4,1675,1,4,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag2_bead0.jpg,C0025.MP4,1675,2,0,0.5664
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag2_bead1.jpg,C0025.MP4,1675,2,1,0.5547
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag2_bead2.jpg,C0025.MP4,1675,2,2,0.5234
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag2_bead3.jpg,C0025.MP4,1675,2,3,0.5195
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag3_bead0.jpg,C0025.MP4,1675,3,0,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag3_bead1.jpg,C0025.MP4,1675,3,1,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag3_bead2.jpg,C0025.MP4,1675,3,2,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag3_bead3.jpg,C0025.MP4,1675,3,3,0.9297
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag3_bead4.jpg,C0025.MP4,1675,3,4,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag4_bead0.jpg,C0025.MP4,1675,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag4_bead1.jpg,C0025.MP4,1675,4,1,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag4_bead2.jpg,C0025.MP4,1675,4,2,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag4_bead3.jpg,C0025.MP4,1675,4,3,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001675_tag4_bead4.jpg,C0025.MP4,1675,4,4,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag0_bead0.jpg,C0025.MP4,1700,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag0_bead1.jpg,C0025.MP4,1700,0,1,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag0_bead2.jpg,C0025.MP4,1700,0,2,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag0_bead3.jpg,C0025.MP4,1700,0,3,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag0_bead4.jpg,C0025.MP4,1700,0,4,0.8555
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag1_bead0.jpg,C0025.MP4,1700,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag1_bead1.jpg,C0025.MP4,1700,1,1,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag1_bead2.jpg,C0025.MP4,1700,1,2,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag1_bead3.jpg,C0025.MP4,1700,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag1_bead4.jpg,C0025.MP4,1700,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag2_bead0.jpg,C0025.MP4,1700,2,0,0.625
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag2_bead1.jpg,C0025.MP4,1700,2,1,0.5977
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag2_bead2.jpg,C0025.MP4,1700,2,2,0.5703
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag2_bead3.jpg,C0025.MP4,1700,2,3,0.5078
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag3_bead0.jpg,C0025.MP4,1700,3,0,0.9219
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag3_bead1.jpg,C0025.MP4,1700,3,1,0.9141
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag3_bead2.jpg,C0025.MP4,1700,3,2,0.9062
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag3_bead3.jpg,C0025.MP4,1700,3,3,0.9023
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag3_bead4.jpg,C0025.MP4,1700,3,4,0.8828
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag4_bead0.jpg,C0025.MP4,1700,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag4_bead1.jpg,C0025.MP4,1700,4,1,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag4_bead2.jpg,C0025.MP4,1700,4,2,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag4_bead3.jpg,C0025.MP4,1700,4,3,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001700_tag4_bead4.jpg,C0025.MP4,1700,4,4,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag0_bead0.jpg,C0025.MP4,1725,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag0_bead1.jpg,C0025.MP4,1725,0,1,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag0_bead2.jpg,C0025.MP4,1725,0,2,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag0_bead3.jpg,C0025.MP4,1725,0,3,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag0_bead4.jpg,C0025.MP4,1725,0,4,0.8242
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag1_bead0.jpg,C0025.MP4,1725,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag1_bead1.jpg,C0025.MP4,1725,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag1_bead2.jpg,C0025.MP4,1725,1,2,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag1_bead3.jpg,C0025.MP4,1725,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag1_bead4.jpg,C0025.MP4,1725,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag2_bead0.jpg,C0025.MP4,1725,2,0,0.7109
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag2_bead1.jpg,C0025.MP4,1725,2,1,0.6875
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag2_bead2.jpg,C0025.MP4,1725,2,2,0.6562
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag2_bead3.jpg,C0025.MP4,1725,2,3,0.6211
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag2_bead4.jpg,C0025.MP4,1725,2,4,0.5625
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag3_bead0.jpg,C0025.MP4,1725,3,0,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag3_bead1.jpg,C0025.MP4,1725,3,1,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag3_bead2.jpg,C0025.MP4,1725,3,2,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag3_bead3.jpg,C0025.MP4,1725,3,3,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag3_bead4.jpg,C0025.MP4,1725,3,4,0.9141
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag4_bead0.jpg,C0025.MP4,1725,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag4_bead1.jpg,C0025.MP4,1725,4,1,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag4_bead2.jpg,C0025.MP4,1725,4,2,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag4_bead3.jpg,C0025.MP4,1725,4,3,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001725_tag4_bead4.jpg,C0025.MP4,1725,4,4,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag0_bead0.jpg,C0025.MP4,1750,0,0,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag0_bead1.jpg,C0025.MP4,1750,0,1,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag0_bead2.jpg,C0025.MP4,1750,0,2,0.9141
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag0_bead3.jpg,C0025.MP4,1750,0,3,0.9102
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag0_bead4.jpg,C0025.MP4,1750,0,4,0.8125
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag1_bead0.jpg,C0025.MP4,1750,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag1_bead1.jpg,C0025.MP4,1750,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag1_bead2.jpg,C0025.MP4,1750,1,2,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag1_bead3.jpg,C0025.MP4,1750,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag1_bead4.jpg,C0025.MP4,1750,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag2_bead0.jpg,C0025.MP4,1750,2,0,0.5508
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag2_bead1.jpg,C0025.MP4,1750,2,1,0.5352
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag3_bead0.jpg,C0025.MP4,1750,3,0,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag3_bead1.jpg,C0025.MP4,1750,3,1,0.9336
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag3_bead2.jpg,C0025.MP4,1750,3,2,0.9297
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag3_bead3.jpg,C0025.MP4,1750,3,3,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag3_bead4.jpg,C0025.MP4,1750,3,4,0.9062
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag4_bead0.jpg,C0025.MP4,1750,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag4_bead1.jpg,C0025.MP4,1750,4,1,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag4_bead2.jpg,C0025.MP4,1750,4,2,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag4_bead3.jpg,C0025.MP4,1750,4,3,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001750_tag4_bead4.jpg,C0025.MP4,1750,4,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag0_bead0.jpg,C0025.MP4,1775,0,0,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag0_bead1.jpg,C0025.MP4,1775,0,1,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag0_bead2.jpg,C0025.MP4,1775,0,2,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag0_bead3.jpg,C0025.MP4,1775,0,3,0.918
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag0_bead4.jpg,C0025.MP4,1775,0,4,0.8359
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag1_bead0.jpg,C0025.MP4,1775,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag1_bead1.jpg,C0025.MP4,1775,1,1,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag1_bead2.jpg,C0025.MP4,1775,1,2,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag1_bead3.jpg,C0025.MP4,1775,1,3,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag1_bead4.jpg,C0025.MP4,1775,1,4,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag2_bead0.jpg,C0025.MP4,1775,2,0,0.9258
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag2_bead1.jpg,C0025.MP4,1775,2,1,0.918
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag2_bead2.jpg,C0025.MP4,1775,2,2,0.9102
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag2_bead3.jpg,C0025.MP4,1775,2,3,0.8945
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag2_bead4.jpg,C0025.MP4,1775,2,4,0.8711
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag3_bead0.jpg,C0025.MP4,1775,3,0,0.5312
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag3_bead1.jpg,C0025.MP4,1775,3,1,0.5195
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag4_bead0.jpg,C0025.MP4,1775,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag4_bead1.jpg,C0025.MP4,1775,4,1,0.9609
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag4_bead2.jpg,C0025.MP4,1775,4,2,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag4_bead3.jpg,C0025.MP4,1775,4,3,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001775_tag4_bead4.jpg,C0025.MP4,1775,4,4,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag0_bead0.jpg,C0025.MP4,1800,0,0,0.9531
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag0_bead1.jpg,C0025.MP4,1800,0,1,0.9414
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag0_bead2.jpg,C0025.MP4,1800,0,2,0.918
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag0_bead3.jpg,C0025.MP4,1800,0,3,0.9102
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag0_bead4.jpg,C0025.MP4,1800,0,4,0.8203
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag1_bead0.jpg,C0025.MP4,1800,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag1_bead1.jpg,C0025.MP4,1800,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag1_bead2.jpg,C0025.MP4,1800,1,2,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag1_bead3.jpg,C0025.MP4,1800,1,3,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag1_bead4.jpg,C0025.MP4,1800,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag2_bead0.jpg,C0025.MP4,1800,2,0,0.9648
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag2_bead1.jpg,C0025.MP4,1800,2,1,0.957
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag2_bead2.jpg,C0025.MP4,1800,2,2,0.9492
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag2_bead3.jpg,C0025.MP4,1800,2,3,0.9375
data\bead_crops\from_video_unlabeled\C0025_frame001800_tag2_bead4.jpg,C0025.MP4,1800,2,4,0.9375
