crop_path,digit,rotation_deg
data\bead_crops\from_video_dedup\C0025_frame000900_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000950_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000925_tag3_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000925_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame000925_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag3_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame000975_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001000_tag4_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame000975_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001025_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001125_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag0_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001150_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag3_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag4_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001075_tag0_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001075_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001150_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001150_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001100_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001375_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001100_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001175_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001175_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001350_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001125_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001150_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001150_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001350_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001200_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001200_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001275_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001225_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001425_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001225_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001375_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame001250_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001400_tag1_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001300_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001375_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001350_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001400_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001350_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001375_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001500_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001400_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001400_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001425_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001425_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001450_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001550_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001525_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001650_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001550_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001550_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001675_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001575_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001650_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame001575_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001550_tag3_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame001550_tag3_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001725_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001675_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001675_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001575_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001650_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001650_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001675_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001825_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001725_tag2_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame001725_tag2_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame001675_tag2_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002450_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002925_tag3_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001675_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001800_tag4_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame001825_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001775_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001750_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002000_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001850_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001800_tag4_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag4_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag4_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag1_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame001825_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001925_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001875_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002450_tag0_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag4_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001875_tag1_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001925_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001925_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001925_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002100_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002450_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag1_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002025_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag2_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag2_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002025_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002000_tag1_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002000_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002000_tag1_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002000_tag1_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002000_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002025_tag0_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002025_tag2_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002175_tag2_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002025_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002050_tag0_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002250_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002250_tag2_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002100_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002175_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002125_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002200_tag3_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002125_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002425_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002225_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002175_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002350_tag0_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002250_tag2_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002450_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame002225_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002225_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002225_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002250_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002450_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002375_tag2_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002400_tag1_bead4.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002375_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002300_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002325_tag2_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002375_tag2_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002350_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag1_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002375_tag3_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002450_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002450_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002400_tag1_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002425_tag0_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002525_tag0_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002475_tag0_bead4.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002425_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002550_tag3_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002425_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002475_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag0_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag0_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002575_tag1_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002525_tag3_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag0_bead4.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002525_tag3_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002500_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002525_tag0_bead4.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002525_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002525_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag5_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002550_tag0_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002575_tag1_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002550_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002550_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002550_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002550_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002550_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002825_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag5_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002675_tag0_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002800_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002575_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002575_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002575_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002575_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag2_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag4_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag4_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag4_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002625_tag2_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag4_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002675_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002625_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002625_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002625_tag2_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002625_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002700_tag1_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002650_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002700_tag3_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002675_tag1_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002700_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag1_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002875_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002875_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002700_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002700_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag5_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002850_tag3_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002725_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame002725_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag5_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002750_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002850_tag2_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002850_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002750_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002875_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002800_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag4_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002850_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002825_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002825_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002850_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002850_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002850_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002875_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag4_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame002875_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002875_tag4_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002875_tag4_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003025_tag0_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag2_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002925_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002925_tag3_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002925_tag3_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame002925_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003750_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002950_tag3_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag4_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag2_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003025_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003025_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003025_tag3_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame003025_tag3_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame003050_tag1_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003050_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003050_tag2_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003050_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag1_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003075_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003175_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003100_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame003175_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003175_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag2_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead3.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003175_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003150_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003275_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003175_tag2_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003175_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003700_tag0_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame003200_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003275_tag4_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003500_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003275_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003275_tag2_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003275_tag2_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003350_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame003250_tag2_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003300_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003250_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003250_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003275_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003300_tag2_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003400_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003300_tag4_bead3.jpg,3,0
